path,model_name,label
./fake/en/suno_bark-small/northandsouth_28_f000062.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_12_64kb_f000005.wav,suno/bark,1
./fake/en/suno_bark-small/poisoned_pen_10_f000034.wav,suno/bark-small,0
./fake/en/suno_bark-small/emerald_city_of_oz_17_f000039.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_08_f000068.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_10_f000125.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_46_f000367.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_31_f000135.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_37_f000123.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_11_f000068.wav,suno/bark,1
./fake/en/suno_bark/piratesofersatz_04_leinster_64kb_f000116.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_19_f000054.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_06_f000081.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_07_f000110.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_42_f000089.wav,suno/bark-small,0
./fake/en/suno_bark/the_sea_fairies_12_f000069.wav,suno/bark,1
./fake/en/suno_bark/skyisland_15_baum_64kb_f000013.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_27_f000035.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_32_f000046.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_44_f000179.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_57_f000196.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_11_f000078.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_17_64kb_f000061.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_36_f000045.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_46_f000357.wav,suno/bark-small,0
./fake/en/suno_bark-small/dorothy_and_wizard_oz_01_f000093.wav,suno/bark-small,0
./fake/en/suno_bark/dorothy_and_wizard_oz_15_f000086.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_38_f000100.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_30_f000078.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_sea_fairies_20_f000154.wav,suno/bark-small,0
./fake/en/suno_bark/the_sea_fairies_12_f000151.wav,suno/bark,1
./fake/en/suno_bark/skyisland_18_baum_64kb_f000002.wav,suno/bark,1
./fake/en/suno_bark/hunters_space_07_f000083.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_34_f000249.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_21_f000333.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_09_f000028.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_23_f000115.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_06_f000140.wav,suno/bark,1
./fake/en/suno_bark/dorothy_and_wizard_oz_06_f000073.wav,suno/bark,1
./fake/en/suno_bark/emerald_city_of_oz_19_f000013.wav,suno/bark,1
./fake/en/suno_bark/skyisland_19_baum_64kb_f000031.wav,suno/bark,1
./fake/en/suno_bark/the_master_key_02_f000067.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_17_f000102.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_18_f000075.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_37_f000067.wav,suno/bark,1
./fake/en/suno_bark/the_master_key_13_f000012.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_26_f000057.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_51_f000140.wav,suno/bark-small,0
./fake/en/suno_bark/piratesofersatz_02_leinster_64kb_f000174.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_48_f000100.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_01_f000050.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_16_f000020.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_36_f000024.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_35_f000004.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_10_f000101.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_14_f000287.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_13_f000006.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_01_f000197.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_02_f000115.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_38_f000171.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_44_f000168.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_13_f000064.wav,suno/bark-small,0
./fake/en/suno_bark/the_master_key_10_f000144.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_18_f000042.wav,suno/bark-small,0
./fake/en/suno_bark/emerald_city_of_oz_21_f000074.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_02_f000240.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_03_f000018.wav,suno/bark-small,0
./fake/en/suno_bark-small/piratesofersatz_06_leinster_64kb_f000183.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_37_f000362.wav,suno/bark,1
./fake/en/suno_bark-small/emerald_city_of_oz_28_f000051.wav,suno/bark-small,0
./fake/en/suno_bark/skyisland_15_baum_64kb_f000054.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_49_f000055.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_11_f000029.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_52_f000056.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_01_f000042.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_07_f000029.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_35_f000213.wav,suno/bark-small,0
./fake/en/suno_bark/the_master_key_20_f000134.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_13_f000018.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_17_64kb_f000019.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_24_f000011.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_22_f000019.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_31_f000062.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_51_f000101.wav,suno/bark,1
./fake/en/suno_bark-small/the_master_key_11_f000026.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_19_f000046.wav,suno/bark,1
./fake/en/suno_bark/dorothy_and_wizard_oz_08_f000085.wav,suno/bark,1
./fake/en/suno_bark/ozma_of_oz_08_f000014.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_13_f000046.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_10_f000151.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_13_f000172.wav,suno/bark,1
./fake/en/suno_bark-small/silent_bullet_06_f000066.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_19_f000229.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_08_f000096.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_36_f000020.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_09_64kb_f000010.wav,suno/bark-small,0
./fake/en/suno_bark/piratesofersatz_03_leinster_64kb_f000261.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_19_f000021.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_14_f000112.wav,suno/bark-small,0
./fake/en/suno_bark/emerald_city_of_oz_29_f000026.wav,suno/bark,1
./fake/en/suno_bark/skyisland_21_baum_64kb_f000059.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_02_f000059.wav,suno/bark,1
./fake/en/suno_bark-small/the_master_key_16_f000025.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_11_f000238.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_57_f000176.wav,suno/bark,1
./fake/en/suno_bark-small/ozma_of_oz_20_f000053.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_15_f000108.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_12_f000113.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_36_f000010.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_32_f000119.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_11_f000040.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_03_f000092.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_55_f000133.wav,suno/bark-small,0
./fake/en/suno_bark-small/hunters_space_06_f000067.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_37_f000139.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_16_f000135.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_09_f000012.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_28_f000184.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_12_f000036.wav,suno/bark-small,0
./fake/en/suno_bark-small/skyisland_18_baum_64kb_f000025.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_10_f000150.wav,suno/bark,1
./fake/en/suno_bark/hunters_space_10_f000009.wav,suno/bark,1
./fake/en/suno_bark-small/silent_bullet_04_f000117.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_36_f000059.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_56_f000120.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_17_f000079.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_34_f000084.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_01_f000026.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_04_f000057.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_04_f000126.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_10_f000032.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_20_f000045.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_07_f000129.wav,suno/bark-small,0
./fake/en/suno_bark/ozma_of_oz_09_f000037.wav,suno/bark,1
./fake/en/suno_bark-small/poisoned_pen_12_f000346.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_17_f000040.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_23_f000004.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_02_f000021.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_04_f000017.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_10_f000088.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_43_f000144.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_16_f000132.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_05_f000094.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_46_f000188.wav,suno/bark,1
./fake/en/suno_bark/hunters_space_06_f000106.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_07_f000290.wav,suno/bark,1
./fake/en/suno_bark/piratesofersatz_07_leinster_64kb_f000094.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_37_f000221.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_13_f000229.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_14_f000287.wav,suno/bark-small,0
./fake/en/suno_bark-small/midnight_passenger_08_f000124.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_10_f000266.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_06_f000305.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_15_f000239.wav,suno/bark-small,0
./fake/en/suno_bark/emerald_city_of_oz_04_f000005.wav,suno/bark,1
./fake/en/suno_bark/the_master_key_20_f000098.wav,suno/bark,1
./fake/en/suno_bark-small/emerald_city_of_oz_25_f000012.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_40_f000021.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_35_f000185.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_52_f000108.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_33_f000275.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_28_f000050.wav,suno/bark,1
./fake/en/suno_bark/rinkitink_baum_18_64kb_f000100.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_15_f000066.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_20_f000031.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_15_f000176.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_05_64kb_f000151.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_25_f000105.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_17_f000054.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_34_f000101.wav,suno/bark,1
./fake/en/suno_bark-small/hunters_space_02_f000061.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_44_f000122.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_11_f000026.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_05_f000195.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_32_f000035.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_13_f000036.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_39_f000230.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_58_f000220.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_10_f000122.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_04_f000140.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_33_f000076.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_15_f000114.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_07_f000137.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_40_f000132.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_15_f000172.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_47_f000063.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_15_f000119.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_10_f000281.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_22_f000098.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_03_f000258.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_24_f000056.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_20_f000211.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_24_f000007.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_31_f000140.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_36_f000015.wav,suno/bark,1
./fake/en/suno_bark/the_sea_fairies_14_f000075.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_34_f000181.wav,suno/bark,1
./fake/en/suno_bark-small/dorothy_and_wizard_oz_02_f000100.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_09_f000018.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_52_f000148.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_11_f000196.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_01_f000143.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_21_f000203.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_03_f000199.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_31_f000050.wav,suno/bark,1
./fake/en/suno_bark-small/rinkitink_baum_17_64kb_f000072.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_17_f000419.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_05_f000003.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_57_f000086.wav,suno/bark-small,0
./fake/en/suno_bark-small/dorothy_and_wizard_oz_15_f000007.wav,suno/bark-small,0
./fake/en/suno_bark/piratesofersatz_10_leinster_64kb_f000149.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_60_f000036.wav,suno/bark,1
./fake/en/suno_bark/dorothy_and_wizard_oz_15_f000022.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_10_f000058.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_04_f000090.wav,suno/bark,1
./fake/en/suno_bark/the_master_key_11_f000040.wav,suno/bark,1
./fake/en/suno_bark/the_sea_fairies_03_f000030.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_02_f000080.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_12_f000082.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_29_f000008.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_49_f000134.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_23_f000141.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_22_f000017.wav,suno/bark-small,0
./fake/en/suno_bark-small/dorothy_and_wizard_oz_13_f000046.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_05_f000100.wav,suno/bark,1
./fake/en/suno_bark/emerald_city_of_oz_09_f000027.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_08_f000101.wav,suno/bark,1
./fake/en/suno_bark-small/skyisland_10_baum_64kb_f000004.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_45_f000013.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_34_f000357.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_16_f000197.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_32_f000113.wav,suno/bark,1
./fake/en/suno_bark-small/the_master_key_14_f000057.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_36_f000018.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_17_f000135.wav,suno/bark,1
./fake/en/suno_bark/piratesofersatz_10_leinster_64kb_f000122.wav,suno/bark,1
./fake/en/suno_bark-small/poisoned_pen_05_f000159.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_41_f000116.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_16_f000018.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_17_f000067.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_10_f000125.wav,suno/bark,1
./fake/en/suno_bark-small/rinkitink_baum_05_64kb_f000151.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_27_f000537.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_06_f000053.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_32_f000230.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_09_f000076.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_28_f000288.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_27_f000562.wav,suno/bark,1
./fake/en/suno_bark-small/silent_bullet_11_f000225.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_35_f000157.wav,suno/bark,1
./fake/en/suno_bark-small/rinkitink_baum_10_64kb_f000001.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_04_64kb_f000073.wav,suno/bark-small,0
./fake/en/suno_bark/dorothy_and_wizard_oz_16_f000014.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_11_f000117.wav,suno/bark,1
./fake/en/suno_bark-small/silent_bullet_05_f000080.wav,suno/bark-small,0
./fake/en/suno_bark/the_master_key_03_f000068.wav,suno/bark,1
./fake/en/suno_bark-small/ozma_of_oz_12_f000032.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_43_f000115.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_27_f000084.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_31_f000018.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_04_f000006.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_46_f000190.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_30_f000173.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_25_f000050.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_28_f000008.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_08_f000101.wav,suno/bark,1
./fake/en/suno_bark/skyisland_19_baum_64kb_f000003.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_49_f000013.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_06_f000018.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_44_f000168.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_28_f000331.wav,suno/bark,1
./fake/en/suno_bark-small/piratesofersatz_07_leinster_64kb_f000144.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_34_f000016.wav,suno/bark,1
./fake/en/suno_bark/pink_fairy_book_31_f000036.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_05_f000030.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_10_f000104.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_45_f000042.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_06_f000014.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_08_f000012.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_11_f000152.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_18_f000019.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_07_f000072.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_05_f000030.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_sea_fairies_17_f000035.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_05_f000137.wav,suno/bark,1
./fake/en/suno_bark-small/silent_bullet_07_f000232.wav,suno/bark-small,0
./fake/en/suno_bark/ozma_of_oz_06_f000019.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_05_f000055.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_09_f000360.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_02_f000040.wav,suno/bark-small,0
./fake/en/suno_bark/piratesofersatz_05_leinster_64kb_f000138.wav,suno/bark,1
./fake/en/suno_bark/emerald_city_of_oz_26_f000040.wav,suno/bark,1
./fake/en/suno_bark-small/piratesofersatz_04_leinster_64kb_f000138.wav,suno/bark-small,0
./fake/en/suno_bark/ozma_of_oz_02_f000005.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_06_f000175.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_22_64kb_f000001.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_26_f000072.wav,suno/bark-small,0
./fake/en/suno_bark-small/emerald_city_of_oz_19_f000007.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_09_f000121.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_40_f000131.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_32_f000056.wav,suno/bark,1
./fake/en/suno_bark-small/emerald_city_of_oz_11_f000116.wav,suno/bark-small,0
./fake/en/suno_bark-small/the_master_key_10_f000127.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_17_f000029.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_58_f000026.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_13_f000018.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_21_64kb_f000054.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_38_f000020.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_07_f000126.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_15_f000119.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_06_f000188.wav,suno/bark-small,0
./fake/en/suno_bark-small/pink_fairy_book_29_f000077.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_33_f000027.wav,suno/bark,1
./fake/en/suno_bark/hunters_space_16_f000003.wav,suno/bark,1
./fake/en/suno_bark/piratesofersatz_01_leinster_64kb_f000160.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_11_f000146.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_37_f000084.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_02_f000012.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_02_64kb_f000094.wav,suno/bark,1
